,State,Year,Quater,Transaction_area,Registered_Users
7550,uttar-pradesh,2020,2,kanpur nagar,864991
7551,uttar-pradesh,2020,2,varanasi,851213
7552,uttar-pradesh,2020,2,agra,746336
7553,uttar-pradesh,2020,2,gorakhpur,600961
7554,uttar-pradesh,2020,2,meerut,566838
7555,uttar-pradesh,2020,2,bareilly,507342
7556,uttar-pradesh,2020,3,gautam buddha nagar,1885370
7557,uttar-pradesh,2020,3,lucknow,1551932
7558,uttar-pradesh,2020,3,ghaziabad,1518450
7559,uttar-pradesh,2020,3,prayagraj,974228
7560,uttar-pradesh,2020,3,kanpur nagar,941379
7561,uttar-pradesh,2020,3,varanasi,927313
7562,uttar-pradesh,2020,3,agra,822893
7563,uttar-pradesh,2020,3,gorakhpur,661272
7564,uttar-pradesh,2020,3,meerut,624570
7565,uttar-pradesh,2020,3,bareilly,558821
7566,uttar-pradesh,2020,4,gautam buddha nagar,2030178
7567,uttar-pradesh,2020,4,lucknow,1684510
7568,uttar-pradesh,2020,4,ghaziabad,1647330
7569,uttar-pradesh,2020,4,prayagraj,1059982
7570,uttar-pradesh,2020,4,kanpur nagar,1022768
7571,uttar-pradesh,2020,4,varanasi,1003989
7572,uttar-pradesh,2020,4,agra,900497
7573,uttar-pradesh,2020,4,gorakhpur,722618
7574,uttar-pradesh,2020,4,meerut,686266
7575,uttar-pradesh,2020,4,bareilly,611236
7576,uttar-pradesh,2021,1,gautam buddha nagar,2181874
7577,uttar-pradesh,2021,1,lucknow,1813076
7578,uttar-pradesh,2021,1,ghaziabad,1773332
7579,uttar-pradesh,2021,1,prayagraj,1143612
7580,uttar-pradesh,2021,1,kanpur nagar,1100587
7581,uttar-pradesh,2021,1,varanasi,1079309
7582,uttar-pradesh,2021,1,agra,974389
7583,uttar-pradesh,2021,1,gorakhpur,780306
7584,uttar-pradesh,2021,1,meerut,741901
7585,uttar-pradesh,2021,1,bareilly,662143
7586,uttar-pradesh,2021,2,gautam buddha nagar,2329954
7587,uttar-pradesh,2021,2,lucknow,1937173
7588,uttar-pradesh,2021,2,ghaziabad,1895314
7589,uttar-pradesh,2021,2,prayagraj,1225800
7590,uttar-pradesh,2021,2,kanpur nagar,1176708
7591,uttar-pradesh,2021,2,varanasi,1154661
7592,uttar-pradesh,2021,2,agra,1044788
7593,uttar-pradesh,2021,2,gorakhpur,835887
7594,uttar-pradesh,2021,2,meerut,794314
7595,uttar-pradesh,2021,2,bareilly,710778
7596,uttar-pradesh,2021,3,gautam buddha nagar,2496114
7597,uttar-pradesh,2021,3,lucknow,2076033
7598,uttar-pradesh,2021,3,ghaziabad,2031752
7599,uttar-pradesh,2021,3,prayagraj,1320432
7600,uttar-pradesh,2021,3,kanpur nagar,1263050
7601,uttar-pradesh,2021,3,varanasi,1239725
7602,uttar-pradesh,2021,3,agra,1124720
7603,uttar-pradesh,2021,3,gorakhpur,900171
7604,uttar-pradesh,2021,3,meerut,853246
7605,uttar-pradesh,2021,3,bareilly,766809
7606,uttar-pradesh,2021,4,gautam buddha nagar,2664034
7607,uttar-pradesh,2021,4,lucknow,2215886
7608,uttar-pradesh,2021,4,ghaziabad,2169109
7609,uttar-pradesh,2021,4,prayagraj,1414447
7610,uttar-pradesh,2021,4,kanpur nagar,1349794
7611,uttar-pradesh,2021,4,varanasi,1325315
7612,uttar-pradesh,2021,4,agra,1204274
7613,uttar-pradesh,2021,4,gorakhpur,964667
7614,uttar-pradesh,2021,4,meerut,911852
7615,uttar-pradesh,2021,4,bareilly,821986
7616,uttar-pradesh,2022,1,gautam buddha nagar,2822463
7617,uttar-pradesh,2022,1,lucknow,2348173
7618,uttar-pradesh,2022,1,ghaziabad,2298103
7619,uttar-pradesh,2022,1,prayagraj,1504572
7620,uttar-pradesh,2022,1,kanpur nagar,1431918
7621,uttar-pradesh,2022,1,varanasi,1406056
7622,uttar-pradesh,2022,1,agra,1279852
7623,uttar-pradesh,2022,1,gorakhpur,1027283
7624,uttar-pradesh,2022,1,meerut,967325
7625,uttar-pradesh,2022,1,bareilly,875033
7626,uttar-pradesh,2022,2,gautam buddha nagar,2973360
7627,uttar-pradesh,2022,2,lucknow,2474317
7628,uttar-pradesh,2022,2,ghaziabad,2421605
7629,uttar-pradesh,2022,2,prayagraj,1590032
7630,uttar-pradesh,2022,2,kanpur nagar,1510491
7631,uttar-pradesh,2022,2,varanasi,1483315
7632,uttar-pradesh,2022,2,agra,1351856
7633,uttar-pradesh,2022,2,gorakhpur,1086399
7634,uttar-pradesh,2022,2,meerut,1020429
7635,uttar-pradesh,2022,2,bareilly,925536
7636,uttar-pradesh,2022,3,gautam buddha nagar,3130224
7637,uttar-pradesh,2022,3,lucknow,2604663
7638,uttar-pradesh,2022,3,ghaziabad,2549377
7639,uttar-pradesh,2022,3,prayagraj,1678668
7640,uttar-pradesh,2022,3,kanpur nagar,1592126
7641,uttar-pradesh,2022,3,varanasi,1563730
7642,uttar-pradesh,2022,3,agra,1426154
7643,uttar-pradesh,2022,3,gorakhpur,1148103
7644,uttar-pradesh,2022,3,meerut,1075255
7645,uttar-pradesh,2022,3,bareilly,977218
7646,uttar-pradesh,2022,4,gautam buddha nagar,3286371
7647,uttar-pradesh,2022,4,lucknow,2734333
7648,uttar-pradesh,2022,4,ghaziabad,2676888
7649,uttar-pradesh,2022,4,prayagraj,1763014
7650,uttar-pradesh,2022,4,kanpur nagar,1673173
7651,uttar-pradesh,2022,4,varanasi,1641943
7652,uttar-pradesh,2022,4,agra,1497144
7653,uttar-pradesh,2022,4,gorakhpur,1205580
7654,uttar-pradesh,2022,4,meerut,1127324
7655,uttar-pradesh,2022,4,bareilly,1025341
7656,uttar-pradesh,2023,1,gautam buddha nagar,3434422
7657,uttar-pradesh,2023,1,lucknow,2858255
7658,uttar-pradesh,2023,1,ghaziabad,2798185
7659,uttar-pradesh,2023,1,prayagraj,1847496
7660,uttar-pradesh,2023,1,kanpur nagar,1751281
7661,uttar-pradesh,2023,1,varanasi,1718122
7662,uttar-pradesh,2023,1,agra,1567104
7663,uttar-pradesh,2023,1,gorakhpur,1263672
7664,uttar-pradesh,2023,1,meerut,1178230
7665,uttar-pradesh,2023,1,bareilly,1073906
7666,uttar-pradesh,2023,2,gautam buddha nagar,3562632
7667,uttar-pradesh,2023,2,lucknow,2965623
7668,uttar-pradesh,2023,2,ghaziabad,2904454
7669,uttar-pradesh,2023,2,prayagraj,1923415
7670,uttar-pradesh,2023,2,kanpur nagar,1819802
7671,uttar-pradesh,2023,2,varanasi,1786176
7672,uttar-pradesh,2023,2,agra,1630258
7673,uttar-pradesh,2023,2,gorakhpur,1315842
7674,uttar-pradesh,2023,2,meerut,1224499
7675,uttar-pradesh,2023,2,bareilly,1119305
7676,uttar-pradesh,2023,3,gautam buddha nagar,3694806
7677,uttar-pradesh,2023,3,lucknow,3079592
7678,uttar-pradesh,2023,3,ghaziabad,3015494
7679,uttar-pradesh,2023,3,prayagraj,2002831
7680,uttar-pradesh,2023,3,kanpur nagar,1892032
7681,uttar-pradesh,2023,3,varanasi,1857307
7682,uttar-pradesh,2023,3,agra,1696452
7683,uttar-pradesh,2023,3,gorakhpur,1370080
7684,uttar-pradesh,2023,3,meerut,1272850
7685,uttar-pradesh,2023,3,bareilly,1164885
7686,uttar-pradesh,2023,4,gautam buddha nagar,3820774
7687,uttar-pradesh,2023,4,lucknow,3186571
7688,uttar-pradesh,2023,4,ghaziabad,3120359
7689,uttar-pradesh,2023,4,prayagraj,2077118
7690,uttar-pradesh,2023,4,kanpur nagar,1960237
7691,uttar-pradesh,2023,4,varanasi,1924417
7692,uttar-pradesh,2023,4,agra,1757237
7693,uttar-pradesh,2023,4,gorakhpur,1422116
7694,uttar-pradesh,2023,4,meerut,1317753
7695,uttar-pradesh,2023,4,bareilly,1207371
7696,uttar-pradesh,2024,1,gautam buddha nagar,3965080
7697,uttar-pradesh,2024,1,lucknow,3309599
7698,uttar-pradesh,2024,1,ghaziabad,3240845
7699,uttar-pradesh,2024,1,prayagraj,2163437
7700,uttar-pradesh,2024,1,kanpur nagar,2038863
7701,uttar-pradesh,2024,1,varanasi,2000419
7702,uttar-pradesh,2024,1,agra,1827812
7703,uttar-pradesh,2024,1,gorakhpur,1482201
7704,uttar-pradesh,2024,1,meerut,1369150
7705,uttar-pradesh,2024,1,bareilly,1256323
7706,uttar-pradesh,2024,2,gautam buddha nagar,4112477
7707,uttar-pradesh,2024,2,lucknow,3433006
7708,uttar-pradesh,2024,2,ghaziabad,3364054
7709,uttar-pradesh,2024,2,prayagraj,2246704
7710,uttar-pradesh,2024,2,kanpur nagar,2116734
7711,uttar-pradesh,2024,2,varanasi,2075958
7712,uttar-pradesh,2024,2,agra,1897322
7713,uttar-pradesh,2024,2,gorakhpur,1541095
7714,uttar-pradesh,2024,2,meerut,1420863
7715,uttar-pradesh,2024,2,bareilly,1304230
7716,uttar-pradesh,2024,3,gautambuddha nagar,4449683
7717,uttar-pradesh,2024,3,lucknow,3565800
7718,uttar-pradesh,2024,3,ghaziabad,3496832
7719,uttar-pradesh,2024,3,prayagraj,2284614
7720,uttar-pradesh,2024,3,agra,2103223
7721,uttar-pradesh,2024,3,kanpur nagar,2099245
7722,uttar-pradesh,2024,3,varanasi,2027531
7723,uttar-pradesh,2024,3,gorakhpur,1685478
7724,uttar-pradesh,2024,3,meerut,1591722
7725,uttar-pradesh,2024,3,bareilly,1513919
7726,uttar-pradesh,2024,4,gautambuddha nagar,4577065
7727,uttar-pradesh,2024,4,lucknow,3675410
7728,uttar-pradesh,2024,4,ghaziabad,3585148
7729,uttar-pradesh,2024,4,prayagraj,2366419
7730,uttar-pradesh,2024,4,agra,2177829
7731,uttar-pradesh,2024,4,kanpur nagar,2169076
7732,uttar-pradesh,2024,4,varanasi,2093895
7733,uttar-pradesh,2024,4,gorakhpur,1752309
7734,uttar-pradesh,2024,4,meerut,1641966
7735,uttar-pradesh,2024,4,bareilly,1565625
7736,uttarakhand,2018,1,dehradun,147998
7737,uttarakhand,2018,1,haridwar,104823
7738,uttarakhand,2018,1,udham singh nagar,100236
7739,uttarakhand,2018,1,nainital,49083
7740,uttarakhand,2018,1,pauri garhwal,20425
7741,uttarakhand,2018,1,tehri garhwal,13030
7742,uttarakhand,2018,1,almora,11367
7743,uttarakhand,2018,1,pithoragarh,8836
7744,uttarakhand,2018,1,chamoli,7493
7745,uttarakhand,2018,1,uttarkashi,5816
7746,uttarakhand,2018,2,dehradun,198296
7747,uttarakhand,2018,2,haridwar,140718
7748,uttarakhand,2018,2,udham singh nagar,132549
7749,uttarakhand,2018,2,nainital,65142
7750,uttarakhand,2018,2,pauri garhwal,28153
7751,uttarakhand,2018,2,tehri garhwal,18021
7752,uttarakhand,2018,2,almora,15473
7753,uttarakhand,2018,2,pithoragarh,12486
7754,uttarakhand,2018,2,chamoli,10502
7755,uttarakhand,2018,2,uttarkashi,8227
7756,uttarakhand,2018,3,dehradun,246477
7757,uttarakhand,2018,3,haridwar,174526
7758,uttarakhand,2018,3,udham singh nagar,162754
7759,uttarakhand,2018,3,nainital,79936
7760,uttarakhand,2018,3,pauri garhwal,36059
7761,uttarakhand,2018,3,tehri garhwal,23575
7762,uttarakhand,2018,3,almora,20152
7763,uttarakhand,2018,3,pithoragarh,16483
7764,uttarakhand,2018,3,chamoli,14112
7765,uttarakhand,2018,3,uttarkashi,10793
7766,uttarakhand,2018,4,dehradun,306969
7767,uttarakhand,2018,4,haridwar,217634
7768,uttarakhand,2018,4,udham singh nagar,200079
7769,uttarakhand,2018,4,nainital,98591
7770,uttarakhand,2018,4,pauri garhwal,45898
7771,uttarakhand,2018,4,tehri garhwal,30089
7772,uttarakhand,2018,4,almora,26282
7773,uttarakhand,2018,4,pithoragarh,21378
7774,uttarakhand,2018,4,chamoli,18391
7775,uttarakhand,2018,4,uttarkashi,14114
7776,uttarakhand,2019,1,dehradun,369578
7777,uttarakhand,2019,1,haridwar,262411
7778,uttarakhand,2019,1,udham singh nagar,238514
7779,uttarakhand,2019,1,nainital,118824
7780,uttarakhand,2019,1,pauri garhwal,56173
7781,uttarakhand,2019,1,tehri garhwal,37689
7782,uttarakhand,2019,1,almora,33092
7783,uttarakhand,2019,1,pithoragarh,26621
7784,uttarakhand,2019,1,chamoli,23274
7785,uttarakhand,2019,1,uttarkashi,17873
7786,uttarakhand,2019,2,dehradun,428353
7787,uttarakhand,2019,2,haridwar,299436
7788,uttarakhand,2019,2,udham singh nagar,266958
7789,uttarakhand,2019,2,nainital,137114
7790,uttarakhand,2019,2,pauri garhwal,65607
7791,uttarakhand,2019,2,tehri garhwal,45652
7792,uttarakhand,2019,2,almora,39593
7793,uttarakhand,2019,2,pithoragarh,32308
7794,uttarakhand,2019,2,chamoli,28063
7795,uttarakhand,2019,2,uttarkashi,21969
7796,uttarakhand,2019,3,dehradun,486157
7797,uttarakhand,2019,3,haridwar,334619
7798,uttarakhand,2019,3,udham singh nagar,292858
7799,uttarakhand,2019,3,nainital,153561
7800,uttarakhand,2019,3,pauri garhwal,73363
7801,uttarakhand,2019,3,tehri garhwal,52090
7802,uttarakhand,2019,3,almora,44182
7803,uttarakhand,2019,3,pithoragarh,36353
7804,uttarakhand,2019,3,chamoli,32036
7805,uttarakhand,2019,3,uttarkashi,25151
7806,uttarakhand,2019,4,dehradun,537026
7807,uttarakhand,2019,4,haridwar,368737
7808,uttarakhand,2019,4,udham singh nagar,319839
7809,uttarakhand,2019,4,nainital,169212
7810,uttarakhand,2019,4,pauri garhwal,81489
7811,uttarakhand,2019,4,tehri garhwal,58542
7812,uttarakhand,2019,4,almora,49664
7813,uttarakhand,2019,4,pithoragarh,40980
7814,uttarakhand,2019,4,chamoli,35948
7815,uttarakhand,2019,4,uttarkashi,28653
7816,uttarakhand,2020,1,dehradun,593420
7817,uttarakhand,2020,1,haridwar,408768
7818,uttarakhand,2020,1,udham singh nagar,351112
7819,uttarakhand,2020,1,nainital,186948
7820,uttarakhand,2020,1,pauri garhwal,90270
7821,uttarakhand,2020,1,tehri garhwal,66293
7822,uttarakhand,2020,1,almora,55964
7823,uttarakhand,2020,1,pithoragarh,46554
7824,uttarakhand,2020,1,chamoli,40668
7825,uttarakhand,2020,1,uttarkashi,32713
7826,uttarakhand,2020,2,dehradun,649026
7827,uttarakhand,2020,2,haridwar,448939
7828,uttarakhand,2020,2,udham singh nagar,383547
7829,uttarakhand,2020,2,nainital,206076
7830,uttarakhand,2020,2,pauri garhwal,101276
7831,uttarakhand,2020,2,tehri garhwal,75996
7832,uttarakhand,2020,2,almora,64523
7833,uttarakhand,2020,2,pithoragarh,53375
7834,uttarakhand,2020,2,chamoli,46467
7835,uttarakhand,2020,2,uttarkashi,37671
7836,uttarakhand,2020,3,dehradun,711303
7837,uttarakhand,2020,3,haridwar,491252
7838,uttarakhand,2020,3,udham singh nagar,418390
7839,uttarakhand,2020,3,nainital,227497
7840,uttarakhand,2020,3,pauri garhwal,112287
7841,uttarakhand,2020,3,tehri garhwal,85276
7842,uttarakhand,2020,3,almora,72829
7843,uttarakhand,2020,3,pithoragarh,60279
7844,uttarakhand,2020,3,chamoli,52184
7845,uttarakhand,2020,3,uttarkashi,42144
7846,uttarakhand,2020,4,dehradun,779564
7847,uttarakhand,2020,4,haridwar,537058
7848,uttarakhand,2020,4,udham singh nagar,456356
7849,uttarakhand,2020,4,nainital,249856
7850,uttarakhand,2020,4,pauri garhwal,123892
7851,uttarakhand,2020,4,tehri garhwal,94520
7852,uttarakhand,2020,4,almora,81020
7853,uttarakhand,2020,4,pithoragarh,67024
7854,uttarakhand,2020,4,chamoli,58039
7855,uttarakhand,2020,4,uttarkashi,46810
7856,uttarakhand,2021,1,dehradun,840361
7857,uttarakhand,2021,1,haridwar,580532
7858,uttarakhand,2021,1,udham singh nagar,492646
7859,uttarakhand,2021,1,nainital,269308
7860,uttarakhand,2021,1,pauri garhwal,133484
7861,uttarakhand,2021,1,tehri garhwal,102085
7862,uttarakhand,2021,1,almora,87354
7863,uttarakhand,2021,1,pithoragarh,72579
7864,uttarakhand,2021,1,chamoli,62779
7865,uttarakhand,2021,1,uttarkashi,50696
7866,uttarakhand,2021,2,dehradun,898504
7867,uttarakhand,2021,2,haridwar,622292
7868,uttarakhand,2021,2,udham singh nagar,528392
7869,uttarakhand,2021,2,nainital,288162
7870,uttarakhand,2021,2,pauri garhwal,143460
7871,uttarakhand,2021,2,tehri garhwal,109890
7872,uttarakhand,2021,2,almora,94196
7873,uttarakhand,2021,2,pithoragarh,78079
7874,uttarakhand,2021,2,chamoli,67712
7875,uttarakhand,2021,2,uttarkashi,54582
7876,uttarakhand,2021,3,dehradun,963594
7877,uttarakhand,2021,3,haridwar,669249
7878,uttarakhand,2021,3,udham singh nagar,568881
7879,uttarakhand,2021,3,nainital,309820
7880,uttarakhand,2021,3,pauri garhwal,155054
7881,uttarakhand,2021,3,tehri garhwal,119032
7882,uttarakhand,2021,3,almora,102118
7883,uttarakhand,2021,3,pithoragarh,84476
7884,uttarakhand,2021,3,chamoli,73432
7885,uttarakhand,2021,3,uttarkashi,59174
7886,uttarakhand,2021,4,dehradun,1028085
7887,uttarakhand,2021,4,haridwar,716044
7888,uttarakhand,2021,4,udham singh nagar,609138
7889,uttarakhand,2021,4,nainital,330999
7890,uttarakhand,2021,4,pauri garhwal,166482
7891,uttarakhand,2021,4,tehri garhwal,127893
7892,uttarakhand,2021,4,almora,109803
7893,uttarakhand,2021,4,pithoragarh,90791
7894,uttarakhand,2021,4,chamoli,78848
7895,uttarakhand,2021,4,uttarkashi,63536
7896,uttarakhand,2022,1,dehradun,1088710
7897,uttarakhand,2022,1,haridwar,760173
7898,uttarakhand,2022,1,udham singh nagar,647495
7899,uttarakhand,2022,1,nainital,351226
7900,uttarakhand,2022,1,pauri garhwal,177248
7901,uttarakhand,2022,1,tehri garhwal,136364
7902,uttarakhand,2022,1,almora,117262
7903,uttarakhand,2022,1,pithoragarh,96837
7904,uttarakhand,2022,1,chamoli,84165
7905,uttarakhand,2022,1,uttarkashi,67713
7906,uttarakhand,2022,2,dehradun,1146386
7907,uttarakhand,2022,2,haridwar,802321
7908,uttarakhand,2022,2,udham singh nagar,683908
7909,uttarakhand,2022,2,nainital,370360
7910,uttarakhand,2022,2,pauri garhwal,187078
7911,uttarakhand,2022,2,tehri garhwal,144049
7912,uttarakhand,2022,2,almora,123856
7913,uttarakhand,2022,2,pithoragarh,102347
7914,uttarakhand,2022,2,chamoli,88939
7915,uttarakhand,2022,2,uttarkashi,71641
7916,uttarakhand,2022,3,dehradun,1205785
7917,uttarakhand,2022,3,haridwar,846066
7918,uttarakhand,2022,3,udham singh nagar,722008
7919,uttarakhand,2022,3,nainital,389791
7920,uttarakhand,2022,3,pauri garhwal,196481
7921,uttarakhand,2022,3,tehri garhwal,151445
7922,uttarakhand,2022,3,almora,129898
7923,uttarakhand,2022,3,pithoragarh,107498
7924,uttarakhand,2022,3,chamoli,93488
7925,uttarakhand,2022,3,uttarkashi,75369
7926,uttarakhand,2022,4,dehradun,1262999
7927,uttarakhand,2022,4,haridwar,887967
7928,uttarakhand,2022,4,udham singh nagar,757652
7929,uttarakhand,2022,4,nainital,407806
7930,uttarakhand,2022,4,pauri garhwal,204585
7931,uttarakhand,2022,4,tehri garhwal,157634
7932,uttarakhand,2022,4,almora,134730
7933,uttarakhand,2022,4,pithoragarh,111983
7934,uttarakhand,2022,4,chamoli,97308
7935,uttarakhand,2022,4,uttarkashi,78484
7936,uttarakhand,2023,1,dehradun,1318049
7937,uttarakhand,2023,1,haridwar,928785
7938,uttarakhand,2023,1,udham singh nagar,792853
7939,uttarakhand,2023,1,nainital,425816
7940,uttarakhand,2023,1,pauri garhwal,213655
7941,uttarakhand,2023,1,tehri garhwal,164792
7942,uttarakhand,2023,1,almora,140885
7943,uttarakhand,2023,1,pithoragarh,117070
7944,uttarakhand,2023,1,chamoli,101718
7945,uttarakhand,2023,1,uttarkashi,82107
7946,uttarakhand,2023,2,dehradun,1367275
7947,uttarakhand,2023,2,haridwar,965635
7948,uttarakhand,2023,2,udham singh nagar,825744
7949,uttarakhand,2023,2,nainital,442626
7950,uttarakhand,2023,2,pauri garhwal,222967
7951,uttarakhand,2023,2,tehri garhwal,172215
7952,uttarakhand,2023,2,almora,147376
7953,uttarakhand,2023,2,pithoragarh,122297
7954,uttarakhand,2023,2,chamoli,106415
7955,uttarakhand,2023,2,uttarkashi,85915
7956,uttarakhand,2023,3,dehradun,1419173
7957,uttarakhand,2023,3,haridwar,1003648
7958,uttarakhand,2023,3,udham singh nagar,858970
7959,uttarakhand,2023,3,nainital,460046
7960,uttarakhand,2023,3,pauri garhwal,232186
7961,uttarakhand,2023,3,tehri garhwal,179437
7962,uttarakhand,2023,3,almora,153779
7963,uttarakhand,2023,3,pithoragarh,127530
7964,uttarakhand,2023,3,chamoli,110883
7965,uttarakhand,2023,3,uttarkashi,89519
7966,uttarakhand,2023,4,dehradun,1466612
7967,uttarakhand,2023,4,haridwar,1039146
7968,uttarakhand,2023,4,udham singh nagar,890334
7969,uttarakhand,2023,4,nainital,476343
7970,uttarakhand,2023,4,pauri garhwal,240922
7971,uttarakhand,2023,4,tehri garhwal,186005
7972,uttarakhand,2023,4,almora,159623
7973,uttarakhand,2023,4,pithoragarh,132323
7974,uttarakhand,2023,4,chamoli,115112
7975,uttarakhand,2023,4,uttarkashi,92982
7976,uttarakhand,2024,1,dehradun,1521402
7977,uttarakhand,2024,1,haridwar,1079967
7978,uttarakhand,2024,1,udham singh nagar,926596
7979,uttarakhand,2024,1,nainital,495055
7980,uttarakhand,2024,1,pauri garhwal,251419
7981,uttarakhand,2024,1,tehri garhwal,194028
7982,uttarakhand,2024,1,almora,166660
7983,uttarakhand,2024,1,pithoragarh,138218
7984,uttarakhand,2024,1,chamoli,120266
7985,uttarakhand,2024,1,uttarkashi,97077
7986,uttarakhand,2024,2,dehradun,1575668
7987,uttarakhand,2024,2,haridwar,1120174
7988,uttarakhand,2024,2,udham singh nagar,961363
7989,uttarakhand,2024,2,nainital,513541
7990,uttarakhand,2024,2,pauri garhwal,260947
7991,uttarakhand,2024,2,tehri garhwal,201389
7992,uttarakhand,2024,2,almora,173316
7993,uttarakhand,2024,2,pithoragarh,143506
7994,uttarakhand,2024,2,chamoli,124901
7995,uttarakhand,2024,2,uttarkashi,100761
7996,uttarakhand,2024,3,dehradun,1587955
7997,uttarakhand,2024,3,haridwar,1214585
7998,uttarakhand,2024,3,udham singh nagar,992828
7999,uttarakhand,2024,3,nainital,517594
8000,uttarakhand,2024,3,pauri garhwal,216628
8001,uttarakhand,2024,3,tehri garhwal,189713
8002,uttarakhand,2024,3,almora,143267
8003,uttarakhand,2024,3,pithoragarh,134196
8004,uttarakhand,2024,3,chamoli,116505
8005,uttarakhand,2024,3,uttarkashi,94223
8006,uttarakhand,2024,4,dehradun,1632341
8007,uttarakhand,2024,4,haridwar,1248271
8008,uttarakhand,2024,4,udham singh nagar,1023155
8009,uttarakhand,2024,4,nainital,532824
8010,uttarakhand,2024,4,pauri garhwal,222404
8011,uttarakhand,2024,4,tehri garhwal,194882
8012,uttarakhand,2024,4,almora,147939
8013,uttarakhand,2024,4,pithoragarh,138569
